transaction_id,timestamp,bank,card_type,merchant_category,customer_tier,amount,currency,is_international,status,latency_ms,error_code
TXN01290,2026-01-31 12:23:02.400,SBI,Corporate,Food,Regular,97.22,INR,False,FAILED,310,DECLINED
TXN01291,2026-01-31 12:23:36.960,Axis,Rewards,E-commerce,VIP,144.0,INR,False,FAILED,342,INSUFFICIENT_FUNDS
TXN01292,2026-01-31 12:24:11.520,HDFC,Rewards,Utilities,VIP,430.14,INR,False,SUCCESS,267,
TXN01293,2026-01-31 12:24:46.080,Axis,Corporate,E-commerce,New,111.12,USD,True,SUCCESS,286,
TXN01294,2026-01-31 12:25:20.640,Kotak,Debit,Utilities,Regular,661.44,INR,False,SUCCESS,342,
TXN01295,2026-01-31 12:25:55.200,Kotak,Debit,Food,New,1250.61,INR,False,SUCCESS,292,
TXN01296,2026-01-31 12:26:29.760,Axis,Rewards,Travel,VIP,1381.21,INR,False,SUCCESS,455,
TXN01297,2026-01-31 12:27:04.320,HDFC,Credit,Travel,New,343.96,INR,False,SUCCESS,297,
TXN01298,2026-01-31 12:27:38.880,SBI,Corporate,E-commerce,Regular,37.99,INR,False,SUCCESS,375,
TXN01299,2026-01-31 12:28:13.440,Kotak,Corporate,Food,Regular,4.89,USD,True,SUCCESS,208,
TXN01300,2026-01-31 12:28:48.000,SBI,Credit,Utilities,Regular,671.27,INR,False,SUCCESS,347,
TXN01301,2026-01-31 12:29:22.560,HDFC,Credit,E-commerce,VIP,1772.24,INR,False,SUCCESS,125,
TXN01302,2026-01-31 12:29:57.120,HDFC,Corporate,Food,VIP,888.19,INR,False,SUCCESS,179,
TXN01303,2026-01-31 18:14:00.000,ICICI,Debit,E-commerce,Regular,372.88,INR,False,SUCCESS,254,
TXN01304,2026-01-31 12:31:06.240,Axis,Rewards,Food,New,664.11,INR,False,SUCCESS,492,
TXN01305,2026-01-31 12:31:40.800,HDFC,Corporate,E-commerce,Regular,1201.83,INR,False,SUCCESS,112,
TXN01306,2026-01-31 12:32:15.360,SBI,Corporate,Travel,VIP,6.49,USD,True,FAILED,194,DECLINED
TXN01307,2026-01-31 12:32:49.920,ICICI,Corporate,Travel,Regular,4518.75,INR,False,SUCCESS,91,
TXN01308,2026-01-31 12:33:24.480,ICICI,Debit,E-commerce,Regular,188.91,INR,False,SUCCESS,2471,
TXN01309,2026-01-31 12:33:59.040,Kotak,Rewards,E-commerce,VIP,41.77,EUR,True,SUCCESS,288,
TXN01310,2026-01-31 12:34:33.600,SBI,Rewards,Travel,Regular,424.37,INR,False,SUCCESS,303,
TXN01311,2026-01-31 12:35:08.160,SBI,Debit,Travel,Regular,103.2,INR,False,SUCCESS,250,
TXN01312,2026-01-31 12:35:42.720,Axis,Debit,Food,VIP,10.5,GBP,True,SUCCESS,342,
TXN01313,2026-01-31 12:36:17.280,ICICI,Credit,Utilities,New,377.71,INR,False,FAILED,520,GATEWAY_TIMEOUT
TXN01314,2026-01-31 12:36:51.840,SBI,Credit,Utilities,New,6.49,SGD,True,FAILED,191,DECLINED
TXN01315,2026-01-31 12:37:26.400,SBI,Debit,Travel,New,415.28,INR,False,SUCCESS,209,
TXN01316,2026-01-31 12:38:00.960,ICICI,Credit,Utilities,VIP,4.6,USD,True,SUCCESS,315,
TXN01317,2026-01-31 12:38:35.520,Kotak,Debit,Travel,New,1689.18,INR,False,FAILED,436,INSUFFICIENT_FUNDS
TXN01318,2026-01-31 12:39:10.080,Kotak,Rewards,Utilities,New,876.4,INR,False,SUCCESS,105,
TXN01319,2026-01-31 12:39:44.640,SBI,Debit,Utilities,VIP,95.86,INR,False,FAILED,188,DECLINED
TXN01320,2026-01-31 12:40:19.200,Kotak,Debit,Travel,VIP,6917.92,INR,False,FAILED,397,FRAUD_CHECK_TIMEOUT
TXN01321,2026-01-31 12:40:53.760,SBI,Corporate,Travel,Regular,2742.37,INR,False,SUCCESS,349,
TXN01322,2026-01-31 12:41:28.320,SBI,Rewards,Food,New,1063.95,INR,False,SUCCESS,425,
TXN01323,2026-01-31 12:42:02.880,ICICI,Corporate,Food,VIP,1144.73,INR,False,SUCCESS,288,
TXN01324,2026-01-31 12:42:37.440,Kotak,Rewards,Utilities,Regular,814.63,INR,False,FAILED,408,FRAUD_CHECK_TIMEOUT
TXN01325,2026-01-31 12:43:12.000,Axis,Rewards,Food,Regular,2043.48,INR,False,FAILED,183,SERVICE_UNAVAILABLE
TXN01326,2026-01-31 12:43:46.560,HDFC,Rewards,E-commerce,Regular,515.27,INR,False,SUCCESS,118,
TXN01327,2026-01-31 12:44:21.120,HDFC,Rewards,Travel,VIP,722.6,INR,False,FAILED,1045,FRAUD_CHECK_TIMEOUT
TXN01328,2026-01-31 12:44:55.680,Kotak,Credit,Food,VIP,807.88,INR,False,FAILED,318,CARD_BLOCKED
TXN01329,2026-01-31 12:45:30.240,ICICI,Credit,Travel,New,589.57,INR,False,SUCCESS,245,
TXN01330,2026-01-31 12:46:04.800,HDFC,Rewards,Food,Regular,890.39,INR,False,SUCCESS,334,
TXN01331,2026-01-31 12:46:39.360,Axis,Debit,Utilities,New,140.85,INR,False,SUCCESS,189,
TXN01332,2026-01-31 12:47:13.920,SBI,Corporate,Travel,VIP,1006.53,INR,False,SUCCESS,370,
TXN01333,2026-01-31 12:47:48.480,SBI,Corporate,Utilities,Regular,573.48,INR,False,SUCCESS,62,
TXN01334,2026-01-31 12:48:23.040,SBI,Corporate,Utilities,VIP,1395.5,INR,False,SUCCESS,186,
TXN01335,2026-01-31 12:48:57.600,HDFC,Rewards,Travel,New,328.16,INR,False,SUCCESS,187,
TXN01336,2026-01-31 12:49:32.160,HDFC,Corporate,Food,Regular,733.34,INR,False,SUCCESS,189,
TXN01337,2026-01-31 12:50:06.720,Axis,Rewards,Food,New,145.59,INR,False,SUCCESS,2131,
TXN01338,2026-01-31 12:50:41.280,SBI,Rewards,Utilities,Regular,1742.17,INR,False,SUCCESS,377,
TXN01339,2026-01-31 12:51:15.840,Kotak,Corporate,Travel,Regular,1431.47,INR,False,SUCCESS,136,
TXN01340,2026-01-31 12:51:50.400,Axis,Rewards,E-commerce,VIP,723.46,INR,False,SUCCESS,249,
TXN01341,2026-01-31 12:52:24.960,HDFC,Corporate,E-commerce,VIP,1372.34,INR,False,SUCCESS,316,
TXN01342,2026-01-31 12:52:59.520,SBI,Rewards,Utilities,New,18.03,INR,False,FAILED,334,DECLINED
TXN01343,2026-01-31 12:53:34.080,Axis,Debit,Food,New,1225.45,INR,False,FAILED,508,EXPIRED_CARD
TXN01344,2026-01-31 12:54:08.640,Axis,Corporate,Travel,VIP,2724.1,INR,False,FAILED,630,FRAUD_CHECK_TIMEOUT
TXN01345,2026-01-31 12:54:43.200,HDFC,Corporate,Travel,VIP,1597.96,INR,False,FAILED,962,SUSPICIOUS_ACTIVITY
TXN01346,2026-01-31 12:55:17.760,Axis,Credit,Food,New,2627.02,INR,False,SUCCESS,290,
TXN01347,2026-01-31 12:55:52.320,Axis,Rewards,Travel,VIP,426.82,INR,False,FAILED,379,SERVICE_UNAVAILABLE
TXN01348,2026-01-31 12:56:26.880,Axis,Credit,Food,New,1485.58,INR,False,SUCCESS,205,
TXN01349,2026-01-31 12:57:01.440,Kotak,Debit,E-commerce,Regular,579.2,INR,False,SUCCESS,279,
TXN01350,2026-01-31 12:57:36.000,ICICI,Rewards,Utilities,New,1231.25,INR,False,SUCCESS,269,
TXN01351,2026-01-31 12:58:10.560,Axis,Credit,Travel,New,1090.38,INR,False,SUCCESS,419,
TXN01352,2026-01-31 12:58:45.120,SBI,Debit,Utilities,New,2003.14,INR,False,SUCCESS,269,
TXN01353,2026-01-31 12:59:19.680,SBI,Rewards,Food,New,1804.94,INR,False,SUCCESS,146,
TXN01354,2026-01-31 12:59:54.240,SBI,Corporate,Utilities,New,1168.62,INR,False,SUCCESS,430,
TXN01355,2026-01-31 13:00:28.800,HDFC,Rewards,Utilities,Regular,713.94,INR,False,SUCCESS,165,
TXN01356,2026-01-31 13:01:03.360,HDFC,Corporate,E-commerce,VIP,504.5,INR,False,FAILED,472,SERVICE_UNAVAILABLE
TXN01357,2026-01-31 13:01:37.920,Axis,Corporate,Food,New,453.7,INR,False,SUCCESS,212,
TXN01358,2026-01-31 13:02:12.480,HDFC,Debit,Food,VIP,276.11,INR,False,SUCCESS,251,
TXN01359,2026-01-31 13:02:47.040,Axis,Corporate,Utilities,VIP,16.62,GBP,True,SUCCESS,159,
TXN01360,2026-01-31 13:03:21.600,Axis,Credit,Utilities,Regular,2865.97,INR,False,SUCCESS,301,
TXN01361,2026-01-31 13:03:56.160,HDFC,Debit,Travel,Regular,1938.56,INR,False,SUCCESS,184,
TXN01362,2026-01-31 13:04:30.720,SBI,Debit,E-commerce,New,1683.88,INR,False,SUCCESS,140,
TXN01363,2026-01-31 13:05:05.280,SBI,Credit,E-commerce,New,1732.7,INR,False,SUCCESS,267,
TXN01364,2026-01-31 13:05:39.840,HDFC,Debit,Utilities,New,1323.24,INR,False,SUCCESS,132,
TXN01365,2026-01-31 19:59:00.000,ICICI,Debit,E-commerce,VIP,842.64,INR,False,FAILED,98,SERVICE_UNAVAILABLE
TXN01366,2026-01-31 13:06:48.960,HDFC,Corporate,E-commerce,VIP,398.04,INR,False,FAILED,639,SUSPICIOUS_ACTIVITY
TXN01367,2026-01-31 13:07:23.520,SBI,Credit,Travel,New,34.92,EUR,True,FAILED,116,DECLINED
TXN01368,2026-01-31 19:20:00.000,ICICI,Debit,Food,VIP,529.65,INR,False,FAILED,50,SERVICE_UNAVAILABLE
TXN01369,2026-01-31 13:08:32.640,SBI,Corporate,Utilities,VIP,1402.12,INR,False,SUCCESS,180,
TXN01370,2026-01-31 13:09:07.200,HDFC,Corporate,Food,VIP,16.25,USD,True,SUCCESS,276,
TXN01371,2026-01-31 13:09:41.760,HDFC,Rewards,Food,VIP,552.34,INR,False,SUCCESS,149,
TXN01372,2026-01-31 13:10:16.320,ICICI,Corporate,E-commerce,New,176.82,INR,False,SUCCESS,284,
TXN01373,2026-01-31 13:10:50.880,Kotak,Credit,Food,VIP,243.08,INR,False,SUCCESS,259,
TXN01374,2026-01-31 13:11:25.440,Axis,Credit,Food,VIP,688.47,INR,False,SUCCESS,317,
TXN01375,2026-01-31 13:12:00.000,ICICI,Corporate,E-commerce,Regular,667.54,INR,False,SUCCESS,4396,
TXN01376,2026-01-31 13:12:34.560,Kotak,Credit,E-commerce,VIP,653.07,INR,False,SUCCESS,2508,
TXN01377,2026-01-31 13:13:09.120,Axis,Credit,E-commerce,VIP,1526.5,INR,False,SUCCESS,283,
TXN01378,2026-01-31 13:13:43.680,SBI,Credit,Utilities,VIP,1094.62,INR,False,SUCCESS,296,
TXN01379,2026-01-31 13:14:18.240,Kotak,Corporate,Food,VIP,248.83,INR,False,SUCCESS,325,
TXN01380,2026-01-31 13:14:52.800,HDFC,Corporate,Food,VIP,1387.43,INR,False,SUCCESS,148,
TXN01381,2026-01-31 13:15:27.360,ICICI,Credit,Travel,New,699.22,INR,False,SUCCESS,246,
TXN01382,2026-01-31 14:21:00.000,HDFC,Rewards,Travel,Regular,6793.27,INR,False,FAILED,540,RISK_THRESHOLD_EXCEEDED
TXN01383,2026-01-31 13:16:36.480,HDFC,Debit,Utilities,VIP,2671.32,INR,False,SUCCESS,358,
TXN01384,2026-01-31 13:17:11.040,SBI,Credit,E-commerce,VIP,5.65,AUD,True,FAILED,266,DECLINED
TXN01385,2026-01-31 13:17:45.600,SBI,Credit,E-commerce,Regular,2461.15,INR,False,SUCCESS,288,
TXN01386,2026-01-31 13:18:20.160,SBI,Credit,Utilities,VIP,2034.53,INR,False,SUCCESS,451,
TXN01387,2026-01-31 13:18:54.720,SBI,Corporate,E-commerce,Regular,52.61,INR,False,FAILED,260,TIMEOUT
TXN01388,2026-01-31 13:19:29.280,ICICI,Corporate,Utilities,VIP,1961.19,INR,False,SUCCESS,264,
TXN01389,2026-01-31 13:20:03.840,Kotak,Corporate,Travel,Regular,866.41,INR,False,SUCCESS,3562,
TXN01390,2026-01-31 13:20:38.400,HDFC,Rewards,Travel,New,641.69,INR,False,SUCCESS,406,
TXN01391,2026-01-31 13:21:12.960,Axis,Rewards,Utilities,Regular,441.64,INR,False,SUCCESS,403,
TXN01392,2026-01-31 13:21:47.520,SBI,Corporate,Food,VIP,90.36,EUR,True,FAILED,3429,DECLINED
TXN01393,2026-01-31 15:09:00.000,HDFC,Rewards,E-commerce,VIP,7204.19,INR,False,FAILED,792,RISK_THRESHOLD_EXCEEDED
TXN01394,2026-01-31 13:22:56.640,Axis,Corporate,Utilities,New,1401.98,INR,False,SUCCESS,338,
TXN01395,2026-01-31 13:23:31.200,SBI,Debit,Food,VIP,50.08,INR,False,FAILED,108,DECLINED
TXN01396,2026-01-31 13:24:05.760,SBI,Credit,Utilities,Regular,64.94,SGD,True,FAILED,3723,DECLINED
TXN01397,2026-01-31 13:24:40.320,ICICI,Corporate,Food,New,364.35,INR,False,SUCCESS,398,
TXN01398,2026-01-31 13:25:14.880,Axis,Credit,Travel,Regular,4085.94,INR,False,SUCCESS,3480,
TXN01399,2026-01-31 13:25:49.440,HDFC,Credit,Food,New,852.52,INR,False,SUCCESS,351,
TXN01400,2026-01-31 13:26:24.000,ICICI,Credit,Travel,VIP,2485.97,INR,False,SUCCESS,175,
TXN01401,2026-01-31 15:01:00.000,HDFC,Rewards,Utilities,VIP,7226.69,INR,False,FAILED,990,RISK_THRESHOLD_EXCEEDED
TXN01402,2026-01-31 13:27:33.120,SBI,Corporate,Food,New,3272.3,INR,False,SUCCESS,306,
TXN01403,2026-01-31 13:28:07.680,Axis,Rewards,Utilities,New,420.47,INR,False,SUCCESS,448,
TXN01404,2026-01-31 13:28:42.240,ICICI,Credit,Food,New,6.11,EUR,True,SUCCESS,216,
TXN01405,2026-01-31 13:29:16.800,ICICI,Debit,Travel,Regular,1117.79,INR,False,SUCCESS,2286,
TXN01406,2026-01-31 13:29:51.360,Axis,Corporate,Food,New,2947.06,INR,False,SUCCESS,335,
TXN01407,2026-01-31 13:30:25.920,SBI,Credit,Travel,Regular,1184.56,INR,False,SUCCESS,296,
TXN01408,2026-01-31 13:31:00.480,Axis,Credit,Travel,VIP,880.11,INR,False,SUCCESS,305,
TXN01409,2026-01-31 13:31:35.040,SBI,Rewards,Utilities,Regular,112.35,INR,False,SUCCESS,220,
TXN01410,2026-01-31 13:32:09.600,SBI,Debit,Food,VIP,1031.01,INR,False,SUCCESS,134,
TXN01411,2026-01-31 13:32:44.160,ICICI,Debit,Travel,Regular,1157.82,INR,False,SUCCESS,229,
TXN01412,2026-01-31 13:33:18.720,HDFC,Debit,Food,VIP,3462.05,INR,False,SUCCESS,407,
TXN01413,2026-01-31 13:33:53.280,HDFC,Debit,Travel,New,585.57,INR,False,SUCCESS,234,
TXN01414,2026-01-31 13:34:27.840,Kotak,Rewards,Utilities,Regular,801.17,INR,False,SUCCESS,204,
TXN01415,2026-01-31 13:35:02.400,ICICI,Rewards,Food,Regular,993.52,INR,False,SUCCESS,174,
TXN01416,2026-01-31 13:35:36.960,Axis,Corporate,E-commerce,Regular,344.04,INR,False,SUCCESS,312,
TXN01417,2026-01-31 13:36:11.520,HDFC,Corporate,Utilities,New,1406.5,INR,False,SUCCESS,169,
TXN01418,2026-01-31 13:36:46.080,HDFC,Debit,Food,New,1739.79,INR,False,SUCCESS,186,
TXN01419,2026-01-31 13:37:20.640,Axis,Corporate,Utilities,New,1040.82,INR,False,SUCCESS,332,
TXN01420,2026-01-31 13:37:55.200,ICICI,Debit,Food,VIP,827.45,INR,False,SUCCESS,295,
TXN01421,2026-01-31 13:38:29.760,Axis,Credit,Utilities,Regular,562.33,INR,False,FAILED,4471,INSUFFICIENT_FUNDS
TXN01422,2026-01-31 13:39:04.320,ICICI,Corporate,Utilities,New,720.93,INR,False,SUCCESS,175,
TXN01423,2026-01-31 13:39:38.880,Axis,Rewards,Travel,New,737.91,INR,False,SUCCESS,95,
TXN01424,2026-01-31 13:40:13.440,Kotak,Debit,Travel,Regular,573.82,INR,False,SUCCESS,221,
TXN01425,2026-01-31 13:40:48.000,Kotak,Corporate,Travel,Regular,692.49,INR,False,SUCCESS,225,
TXN01426,2026-01-31 13:41:22.560,Kotak,Credit,Travel,VIP,809.02,INR,False,FAILED,682,CARD_BLOCKED
TXN01427,2026-01-31 13:41:57.120,HDFC,Debit,Utilities,New,1711.03,INR,False,SUCCESS,3337,
TXN01428,2026-01-31 13:42:31.680,ICICI,Credit,Food,New,505.44,INR,False,FAILED,529,SLOW_RESPONSE
TXN01429,2026-01-31 13:43:06.240,HDFC,Credit,Utilities,VIP,369.3,INR,False,FAILED,388,SLOW_RESPONSE
TXN01430,2026-01-31 13:43:40.800,SBI,Debit,Food,Regular,641.43,INR,False,SUCCESS,173,
TXN01431,2026-01-31 13:44:15.360,Axis,Corporate,Travel,VIP,301.37,INR,False,SUCCESS,204,
TXN01432,2026-01-31 13:44:49.920,HDFC,Debit,Food,New,982.77,INR,False,SUCCESS,309,
TXN01433,2026-01-31 13:45:24.480,HDFC,Rewards,Travel,Regular,544.19,INR,False,SUCCESS,208,
TXN01434,2026-01-31 13:45:59.040,HDFC,Rewards,E-commerce,New,405.0,INR,False,SUCCESS,246,
TXN01435,2026-01-31 13:46:33.600,Axis,Rewards,Food,New,431.17,INR,False,SUCCESS,307,
TXN01436,2026-01-31 13:47:08.160,Kotak,Credit,E-commerce,Regular,1.93,GBP,True,SUCCESS,3886,
TXN01437,2026-01-31 13:47:42.720,ICICI,Credit,Utilities,New,637.49,INR,False,FAILED,297,SLOW_RESPONSE
TXN01438,2026-01-31 13:48:17.280,SBI,Debit,Food,Regular,984.67,INR,False,FAILED,75,GATEWAY_TIMEOUT
TXN01439,2026-01-31 14:14:00.000,HDFC,Rewards,Travel,VIP,6886.73,INR,False,FAILED,969,SLOW_RESPONSE
TXN01440,2026-01-31 13:49:26.400,HDFC,Rewards,Travel,New,787.5,INR,False,SUCCESS,72,
TXN01441,2026-01-31 13:50:00.960,SBI,Debit,Travel,Regular,796.92,INR,False,SUCCESS,166,
TXN01442,2026-01-31 13:50:35.520,SBI,Debit,Utilities,Regular,1767.9,INR,False,SUCCESS,195,
TXN01443,2026-01-31 13:51:10.080,ICICI,Corporate,Utilities,VIP,774.19,INR,False,SUCCESS,186,
TXN01444,2026-01-31 13:51:44.640,SBI,Corporate,E-commerce,VIP,3416.31,INR,False,SUCCESS,217,
TXN01445,2026-01-31 13:52:19.200,HDFC,Rewards,Utilities,New,3682.26,INR,False,SUCCESS,331,
TXN01446,2026-01-31 14:42:00.000,HDFC,Rewards,E-commerce,VIP,9824.83,AED,True,FAILED,10062,RISK_THRESHOLD_EXCEEDED
TXN01447,2026-01-31 13:53:28.320,HDFC,Rewards,E-commerce,New,1164.76,INR,False,SUCCESS,57,
TXN01448,2026-01-31 13:54:02.880,Axis,Corporate,Travel,VIP,680.03,INR,False,FAILED,150,FRAUD_CHECK_TIMEOUT
TXN01449,2026-01-31 13:54:37.440,SBI,Debit,E-commerce,New,817.39,INR,False,SUCCESS,109,
TXN01450,2026-01-31 13:55:12.000,SBI,Corporate,Travel,VIP,815.1,INR,False,SUCCESS,420,
TXN01451,2026-01-31 13:55:46.560,ICICI,Credit,Utilities,New,2304.8,INR,False,SUCCESS,243,
TXN01452,2026-01-31 13:56:21.120,HDFC,Corporate,Utilities,Regular,1819.64,INR,False,SUCCESS,213,
TXN01453,2026-01-31 13:56:55.680,HDFC,Debit,E-commerce,VIP,217.49,INR,False,SUCCESS,157,
TXN01454,2026-01-31 13:57:30.240,Kotak,Credit,E-commerce,New,2967.71,INR,False,FAILED,349,DAILY_LIMIT_REACHED
TXN01455,2026-01-31 13:58:04.800,SBI,Corporate,E-commerce,Regular,25.39,INR,False,FAILED,281,FRAUD_CHECK_TIMEOUT
TXN01456,2026-01-31 13:58:39.360,Axis,Rewards,Travel,VIP,3899.27,INR,False,FAILED,327,FRAUD_CHECK_TIMEOUT
TXN01457,2026-01-31 13:59:13.920,Kotak,Credit,Utilities,New,5015.36,INR,False,SUCCESS,4277,
TXN01458,2026-01-31 13:59:48.480,Kotak,Corporate,E-commerce,New,748.45,INR,False,SUCCESS,279,
TXN01459,2026-01-31 15:37:00.000,HDFC,Rewards,Food,VIP,9195.01,GBP,True,FAILED,630,SUSPICIOUS_ACTIVITY
TXN01460,2026-01-31 14:00:57.600,HDFC,Corporate,Food,VIP,333.96,INR,False,SUCCESS,4355,
TXN01461,2026-01-31 14:01:32.160,SBI,Debit,Food,VIP,1010.96,INR,False,SUCCESS,140,
TXN01462,2026-01-31 14:02:06.720,Kotak,Credit,Utilities,New,6.37,USD,True,SUCCESS,3231,
TXN01463,2026-01-31 14:02:41.280,ICICI,Corporate,Travel,New,6.96,SGD,True,SUCCESS,189,
TXN01464,2026-01-31 14:03:15.840,ICICI,Credit,E-commerce,New,552.22,INR,False,SUCCESS,195,
TXN01465,2026-01-31 14:03:50.400,SBI,Credit,Food,VIP,1655.57,INR,False,SUCCESS,139,
TXN01466,2026-01-31 14:04:24.960,SBI,Rewards,Food,VIP,1014.01,INR,False,SUCCESS,371,
TXN01467,2026-01-31 14:04:59.520,Kotak,Rewards,Food,Regular,563.79,INR,False,SUCCESS,178,
TXN01468,2026-01-31 14:05:34.080,Axis,Debit,Food,New,706.85,INR,False,SUCCESS,367,
TXN01469,2026-01-31 14:06:08.640,Kotak,Credit,E-commerce,New,992.79,INR,False,SUCCESS,196,
TXN01470,2026-01-31 14:06:43.200,SBI,Rewards,Travel,Regular,1251.8,INR,False,SUCCESS,139,
TXN01471,2026-01-31 14:07:17.760,Axis,Corporate,E-commerce,New,1466.05,INR,False,SUCCESS,290,
TXN01472,2026-01-31 14:07:52.320,Kotak,Debit,Utilities,VIP,664.47,INR,False,SUCCESS,166,
TXN01473,2026-01-31 14:08:26.880,ICICI,Credit,Travel,Regular,6.69,SGD,True,SUCCESS,3544,
TXN01474,2026-01-31 14:09:01.440,SBI,Corporate,E-commerce,VIP,1303.87,INR,False,SUCCESS,372,
TXN01475,2026-01-31 14:09:36.000,ICICI,Corporate,E-commerce,New,510.5,INR,False,SUCCESS,295,
TXN01476,2026-01-31 14:10:10.560,ICICI,Rewards,E-commerce,VIP,160.07,INR,False,SUCCESS,191,
TXN01477,2026-01-31 14:10:45.120,Axis,Credit,Food,New,829.14,INR,False,FAILED,325,EXPIRED_CARD
TXN01478,2026-01-31 14:11:19.680,Kotak,Corporate,Utilities,New,401.83,INR,False,SUCCESS,183,
TXN01479,2026-01-31 19:11:00.000,ICICI,Debit,Travel,Regular,3591.7,INR,False,FAILED,303,SERVICE_UNAVAILABLE
TXN01480,2026-01-31 14:12:28.800,ICICI,Credit,Utilities,New,141.83,INR,False,SUCCESS,50,
TXN01481,2026-01-31 14:13:03.360,ICICI,Corporate,Food,Regular,523.09,INR,False,SUCCESS,295,
TXN01482,2026-01-31 14:13:37.920,SBI,Rewards,E-commerce,Regular,94.37,INR,False,FAILED,3519,DECLINED
TXN01483,2026-01-31 14:14:12.480,HDFC,Debit,E-commerce,New,557.93,INR,False,SUCCESS,388,
TXN01484,2026-01-31 14:14:47.040,SBI,Rewards,Utilities,VIP,55.02,EUR,True,FAILED,259,DECLINED
TXN01485,2026-01-31 14:15:21.600,Kotak,Credit,Utilities,Regular,951.69,INR,False,SUCCESS,50,
TXN01486,2026-01-31 14:15:56.160,Kotak,Debit,Utilities,VIP,1571.53,INR,False,SUCCESS,271,
TXN01487,2026-01-31 14:16:30.720,HDFC,Corporate,Food,VIP,1276.47,INR,False,SUCCESS,642,
TXN01488,2026-01-31 14:17:05.280,Kotak,Debit,Utilities,VIP,160.44,INR,False,SUCCESS,422,
TXN01489,2026-01-31 14:17:39.840,Kotak,Credit,Travel,VIP,675.38,INR,False,FAILED,410,SERVICE_UNAVAILABLE
TXN01490,2026-01-31 14:18:14.400,SBI,Corporate,Utilities,New,11.34,INR,False,FAILED,250,DECLINED
TXN01491,2026-01-31 14:18:48.960,ICICI,Credit,E-commerce,Regular,538.81,INR,False,SUCCESS,282,
TXN01492,2026-01-31 14:19:23.520,SBI,Debit,Utilities,VIP,252.52,INR,False,SUCCESS,325,
TXN01493,2026-01-31 14:19:58.080,Kotak,Debit,Utilities,New,609.28,INR,False,SUCCESS,136,
TXN01494,2026-01-31 14:20:32.640,Axis,Rewards,Food,Regular,7.12,USD,True,SUCCESS,375,
TXN01495,2026-01-31 14:21:07.200,SBI,Corporate,Food,VIP,553.89,INR,False,SUCCESS,285,
TXN01496,2026-01-31 14:21:41.760,HDFC,Credit,Utilities,VIP,473.65,INR,False,SUCCESS,325,
TXN01497,2026-01-31 14:22:16.320,ICICI,Credit,Utilities,Regular,64.72,AED,True,SUCCESS,434,
TXN01498,2026-01-31 14:22:50.880,SBI,Rewards,E-commerce,Regular,738.62,INR,False,SUCCESS,316,
TXN01499,2026-01-31 14:23:25.440,SBI,Rewards,Utilities,VIP,919.37,INR,False,SUCCESS,379,
TXN01500,2026-01-31 14:24:00.000,SBI,Debit,Travel,Regular,478.27,INR,False,SUCCESS,3616,
TXN01501,2026-01-31 14:24:34.560,ICICI,Debit,Travel,New,1542.62,INR,False,SUCCESS,230,
TXN01502,2026-01-31 14:25:09.120,ICICI,Debit,Utilities,Regular,807.45,INR,False,SUCCESS,259,
TXN01503,2026-01-31 14:25:43.680,SBI,Rewards,Utilities,New,1040.05,INR,False,SUCCESS,238,
TXN01504,2026-01-31 14:26:18.240,Axis,Credit,E-commerce,VIP,1009.29,INR,False,SUCCESS,407,
TXN01505,2026-01-31 14:26:52.800,HDFC,Credit,E-commerce,New,22.44,USD,True,SUCCESS,336,
TXN01506,2026-01-31 14:27:27.360,Kotak,Debit,Utilities,Regular,590.4,INR,False,SUCCESS,161,
TXN01507,2026-01-31 14:28:01.920,Axis,Credit,Travel,New,1825.26,INR,False,SUCCESS,337,
TXN01508,2026-01-31 14:28:36.480,HDFC,Rewards,Travel,New,2761.07,INR,False,SUCCESS,189,
TXN01509,2026-01-31 14:29:11.040,HDFC,Credit,Travel,New,707.4,INR,False,SUCCESS,86,
TXN01510,2026-01-31 14:29:45.600,SBI,Corporate,Travel,New,79.62,INR,False,FAILED,96,DECLINED
TXN01511,2026-01-31 14:30:20.160,Kotak,Credit,E-commerce,VIP,585.25,INR,False,SUCCESS,314,
TXN01512,2026-01-31 14:30:54.720,SBI,Credit,Food,Regular,729.85,INR,False,SUCCESS,282,
TXN01513,2026-01-31 14:31:29.280,HDFC,Rewards,E-commerce,Regular,339.37,INR,False,SUCCESS,258,
TXN01514,2026-01-31 14:32:03.840,Axis,Credit,Food,VIP,77.66,INR,False,SUCCESS,231,
TXN01515,2026-01-31 14:32:38.400,ICICI,Credit,Food,Regular,2.19,GBP,True,SUCCESS,370,
TXN01516,2026-01-31 14:33:12.960,Axis,Credit,Food,Regular,1583.13,INR,False,SUCCESS,296,
TXN01517,2026-01-31 14:33:47.520,HDFC,Debit,Travel,Regular,2869.93,INR,False,SUCCESS,155,
TXN01518,2026-01-31 14:34:22.080,Kotak,Rewards,Travel,New,3439.66,INR,False,SUCCESS,343,
TXN01519,2026-01-31 14:34:56.640,HDFC,Debit,Travel,New,703.45,INR,False,SUCCESS,363,
TXN01520,2026-01-31 14:35:31.200,SBI,Credit,Utilities,VIP,3.86,EUR,True,FAILED,365,DECLINED
TXN01521,2026-01-31 14:36:05.760,ICICI,Rewards,Utilities,VIP,522.36,INR,False,SUCCESS,197,
TXN01522,2026-01-31 14:36:40.320,SBI,Credit,Utilities,New,365.03,INR,False,SUCCESS,372,
TXN01523,2026-01-31 14:37:14.880,Kotak,Rewards,Food,Regular,691.01,INR,False,SUCCESS,285,
